title,time,source,url,twid
BINANCE.COM 博客：币安礼品卡：送给名单上每个人的最佳礼物,2022-11-01 14:41:51,Blogs,https://www.binance.com/en/blog/gift%20card/binance-gift-cards-the-best-gift-for-everyone-on-your-list-8321636371935236977,
BINANCE.COM 博客：如何避免币安 P2P 上的交易问题？,2022-11-01 10:38:48,Blogs,https://www.binance.com/en/blog/p2p/how-do-i-avoid-transaction-problems-on-binance-p2p-8912293102311073411,
THE BLOCK：由前币安实验室高管 Nicole Zhang 领导的 Web3 基金获得 2000 万美元,2022-11-01 09:01:01,Blogs,https://www.theblock.co/post/181264/web3-fund-binance-labs-executive-nicole-zhang-20-million,
AirDAO x Binance — 红包促销,2022-11-01 01:06:52,Blogs,https://medium.com/airdaoblog/airdao-x-binance-red-packet-promotion-e0feb2553dab,
Binance Launchpool 推出 Hashflow (HFT)！通过质押 BNB 和 BUSD 进行 HFT 农场,2022-10-31 17:30:18,Binance EN,https://www.binance.com/en/support/articles/73d44e64598c446cb4ec2f83b776c2f0,
COINTELEGRAPH：埃隆·马斯克的推特刺激了 DOGE 多头，币安币跃升至 BTC 历史新高,2022-10-30 21:30:09,Blogs,https://cointelegraph.com/news/binance-coin-jumps-to-new-btc-all-time-high-as-elon-musk-s-twitter-fuels-doge-bulls,
加密货币交易所币安正在创建一个团队，旨在帮助 Twitter 提供机器人等服务 - 彭博社,2022-10-29 13:45:35,Blogs,https://www.bloomberg.com/news/articles/2022-10-29/binance-is-creating-a-team-to-help-twitter-twtr-with-crypto,
COINDESK：币安首席执行官确认参与 Twitter 交易,2022-10-29 03:13:34,Blogs,https://www.coindesk.com/business/2022/10/28/el-ceo-de-binance-confirmo-su-participacion-como-inversor-en-la-compra-de-twitter/,
BINANCE.COM 博客：揭秘万圣节前五名加密货币爬行者,2022-10-28 22:34:56,Blogs,https://www.binance.com/en/blog/community/unmasking-your-top-five-halloween-crypto-creepers-6195417108617285047,
BINANCE.COM 博客：展示 NFT：如何最好地展示您的收藏,2022-10-28 22:16:38,Blogs,https://www.binance.com/en/blog/nft/displaying-nfts-how-best-to-show-off-your-collection-1173652193564069797,
币安确认对马斯克的推特交易进行股权投资 - 彭博社,2022-10-28 14:43:54,Blogs,https://www.bloomberg.com/news/articles/2022-10-28/binance-confirms-it-s-an-equity-investor-in-musk-twitter-deal,
COINDESK：币安 CZ 确认作为股权投资者参与马斯克对 Twitter 的收购,2022-10-28 13:46:14,Blogs,https://www.coindesk.com/business/2022/10/28/binances-cz-confirms-participating-as-equity-investor-in-musks-twitter-takeover/,
区块链：币安确认为 Twitter 收购的投资者，据报道马斯克计划接任首席执行官,2022-10-28 13:08:54,Blogs,https://www.theblock.co/post/180752/binance-confirmed-as-investor-in-twitter-takeover-as-musk-reportedly-plans-to-take-reins-as-ceo,
币安将在创新区上线 Osmosis (OSMO),2022-10-28 12:00:56,Binance EN,https://www.binance.com/en/support/articles/0c5d8ebc2ce1441ebb86c350a9950b65,
COTI：Binance Pay 现已支持 $COTI 以实现无边界加密支付！,2022-10-27 22:19:05,Blogs,https://medium.com/cotinetwork/binance-pay-now-supports-coti-to-enable-borderless-crypto-payments-707bc398e08f,
BINANCE.COM 博客：从远程办事处到区域办事处：与币安在世界各地合作,2022-10-27 21:01:56,Blogs,https://www.binance.com/en/blog/community/from-remote-to-regional-offices-working-around-the-world-with-binance-5964347997666556021,
"COINTELEGRAPH：刚刚从币安提取了创纪录的 55,000 个比特币，即超过 11 亿美元",2022-10-27 20:46:00,Blogs,https://cointelegraph.com/news/a-record-55-000-bitcoin-or-over-1-1-billion-was-just-withdrawn-from-binance,
THE BLOCK：随着 BUSD 交易量激增，币安稳定币的推动蚕食了 Tether 的市场份额,2022-10-27 19:18:22,Blogs,https://www.theblock.co/post/180319/binance-stablecoin-push-eats-into-tethers-market-share-as-busd-volume-surges,
BINANCE.COM 博客：我的加密货币之旅：币安，我的个人财务管理解决方案,2022-10-27 14:50:18,Blogs,https://www.binance.com/en/blog/community/my-crypto-journey-binance-my-solution-for-personal-financial-management-1610415678407195805,
BSW：BSW 是币安锁定产品 |买,2022-10-27 14:46:33,Blogs,https://medium.com/biswap-dex/bsw-is-a-binance-locked-product-buy-stake-bsw-to-share-500-000-bsw-437dd6a61661,
BINANCE.COM 博客：在里斯本寻找 2022 年网络峰会的币安餐车,2022-10-27 00:47:34,Blogs,https://www.binance.com/en/blog/community/spot-the-binance-food-truck-in-lisbon-for-web-summit-2022-4363417951280593588,
THE BLOCK：币安在 BNB 链上发布预言机服务，与 Chainlink 竞争,2022-10-26 23:24:06,Blogs,https://www.theblock.co/post/180042/binance-releases-oracle-service-on-bnb-chain-rivaling-chainlink,
BINANCE.COM 博客：Binance Oracle：丰富 BNB 链生态系统,2022-10-26 23:23:17,Blogs,https://www.binance.com/en/blog/ecosystem/binance-oracle-enriching-the-bnb-chain-ecosystem-4598118988525509802,
COINDESK：币安推出原生预言机网络，从 BNB 链开始,2022-10-26 23:00:07,Blogs,https://www.coindesk.com/tech/2022/10/26/binance-launches-native-oracle-network-with-bnb-chain-to-see-first-deployment/,
THE BLOCK：币安 CZ 计划支持马斯克的 Twitter 出价：彭博社,2022-10-26 00:25:36,Blogs,https://www.theblock.co/post/179718/binances-cz-plans-to-stand-by-musks-twitter-bid-bloomberg,
币安首席执行官认为他将支持马斯克收购 Twitter 的资金支持 - 彭博社,2022-10-25 22:50:16,Blogs,https://www.bloomberg.com/news/articles/2022-10-25/binance-ceo-says-he-thinks-he-ll-stick-with-musk-in-twitter-bid,
BSW：Binance Connect x Biswap |用法定货币获取加密资产！,2022-10-25 22:33:37,Blogs,https://medium.com/biswap-dex/binance-connect-x-biswap-get-crypto-assets-with-fiat-currencies-ea2c627ec02d,
BINANCE.COM 博客：为什么投票在区块链中很重要？共识机制等,2022-10-25 12:22:12,Blogs,https://www.binance.com/en/blog/8069133561034939723,
BINANCE.COM 博客：通过币安礼品卡市场购买、发送和赠送比特币,2022-10-25 08:53:02,Blogs,https://www.binance.com/en/blog/2893347957147366863,
THE BLOCK：币安攻击 BSC Token Hub 黑客：CNBC,2022-10-24 20:19:43,Blogs,https://www.theblock.co/post/179362/binance-honing-in-on-bsc-token-hub-hacker-cnbc,
币安首席执行官表示，币安正在“缩小”价值 5.7 亿美元加密货币攻击背后的黑客身份 - CNBC,2022-10-24 18:58:45,Blogs,https://www.cnbc.com/2022/10/24/binance-narrowing-down-identity-of-hacker-behind-bnb-crypto-hack-ceo.html,
"BINANCE.COM 博客：与币安一起度过一个恐怖的万圣节：获得高达 55,000 美元的奖励",2022-10-24 18:38:28,Blogs,https://www.binance.com/en/blog/6019295659537704405,
THE BLOCK：币安在现货和衍生品加密货币交易中占据主导地位，竞争并不激烈,2022-10-24 17:41:03,Blogs,https://www.theblock.co/post/179310/binance-dominates-spot-derivative-crypto-trading,
BINANCE.COM 博客：我的加密之旅：一名公务员如何成为比特币的早期采用者,2022-10-24 11:02:49,Blogs,https://www.binance.com/en/blog/2389140427250920302,
THE BLOCK：币安稳定币市场份额创历史新高，供应量突破 200 亿美元,2022-10-23 03:58:54,Blogs,https://www.theblock.co/post/179199/binances-stablecoin-clocks-in-marketshare-all-time-high-as-supply-tops-20-billion,
BINANCE.COM 博客：币安和 BNB 链：有什么区别？,2022-10-21 17:17:54,Blogs,https://www.binance.com/en/blog/6186229776062522437,
BINANCE.COM 博客：欺诈性恢复服务：如何避免再次陷入骗局,2022-10-21 10:36:20,Blogs,https://www.binance.com/en/blog/3757133141389741964,
THE BLOCK：前联邦调查局特工加入 Binance.US 领导调查,2022-10-21 01:44:59,Blogs,https://www.theblock.co/post/178751/former-fbi-agent-joins-binance-us-to-lead-investigations,
COINDESK：Binance.US 聘请前 FBI 特工作为第一调查负责人：报告,2022-10-20 23:24:13,Blogs,https://www.coindesk.com//business/2022/10/20/binanceuss-hires-ex-fbi-agent-as-first-head-of-investigations-report/,
Binance.US 聘请联邦调查局特工担任调查主管 - 华尔街日报,2022-10-20 23:01:35,Blogs,https://www.wsj.com/articles/binance-us-hires-high-profile-fbi-agent-as-head-of-investigations-11666278072?mod=latest_headlines,
THE BLOCK：币安在塞浦路斯获得第四次欧洲批准,2022-10-20 20:19:34,Blogs,https://www.theblock.co/post/178625/binance-gains-fourth-european-approval-in-cyprus,
COINDESK：币安赢得塞浦路斯加密资产服务提供商注册,2022-10-20 20:18:07,Blogs,https://www.coindesk.com//business/2022/10/20/binance-wins-registration-as-crypto-asset-service-provider-in-cyprus/,
BINANCE.COM 博客：币安在塞浦路斯获得加密资产服务提供商注册,2022-10-20 19:28:27,Blogs,https://www.binance.com/en/blog/9150647889753774190,
THE BLOCK：首席执行官表示，币安无意委托 1300 万个 UNI 代币,2022-10-20 18:06:39,Blogs,https://www.theblock.co/post/178588/binance-didnt-intend-to-delegate-13-million-uni-tokens-says-ceo,
COINDESK：币安否认其打算使用用户 Uniswap 代币进行投票的指控,2022-10-20 17:30:40,Blogs,https://www.coindesk.com//tech/2022/10/20/binance-denies-allegations-that-it-intends-to-use-users-uniswap-tokens-for-voting/,
BINANCE.COM 博客：生成艺术 NFT：聚焦算法艺术运动,2022-10-20 15:10:11,Blogs,https://www.binance.com/en/blog/1705014170078729777,
COINDESK：币安成为 Uniswap DAO 上第二大投票实体,2022-10-20 00:09:08,Blogs,https://www.coindesk.com//tech/2022/10/19/binance-becomes-second-largest-voting-entity-on-uniswap-dao/,
区块：按 Uniswap DAO 投票权计算，币安现已成为第二大实体,2022-10-19 22:10:03,Blogs,https://www.theblock.co/post/178326/binance-now-second-largest-entity-by-voting-power-in-uniswap-dao,
"BINANCE.COM 博客：您的社区有多强大？向我们展示获得成为众人瞩目的机会并分享 10,000 美元奖品的机会！",2022-10-19 19:00:51,Blogs,https://www.binance.com/en/blog/6309960634567589327,
BINANCE.COM 博客：币安 P2P 的新闪电徽章意味着什么？,2022-10-19 17:12:50,Blogs,https://www.binance.com/en/blog/810245656895127211,
THE BLOCK：区块链协会在 Grayscale 的比特币 ETF 上诉中提交了支持摘要,2022-10-19 09:03:51,Blogs,https://www.theblock.co/post/178170/blockchain-association-files-supporting-brief-in-grayscales-bitcoin-etf-appeal,
BINANCE.COM 博客：用加密货币礼物庆祝十月！,2022-10-18 21:29:56,Blogs,https://www.binance.com/en/blog/4108314238917801092,
THE BLOCK：Aptos 永续交易将于现货一小时内在 Binance、OKX 上线,2022-10-18 20:38:16,Blogs,https://www.theblock.co/post/177913/aptos-perpetual-trading-to-go-live-on-binance-okx-within-an-hour-of-spot,
BINANCE.COM 博客：体验 SafePal 集成到您的币安应用程序中的便利,2022-10-18 11:23:18,Blogs,https://www.binance.com/en/blog/4150615585391573368,
【交易】新增KRW、BTC市场数字资产（APT）（10/19支持交易）,2022-10-18 09:10:01,Upbit,https://upbit.com/service_center/notice?id=3042,
币安将上线Aptos（APT）,2022-10-18 09:04:05,Binance EN,https://www.binance.com/en/support/articles/1139c7e87dd84664abb62f73c5e1dea2,
COINDESK：币安将于 11 月推出云挖矿业务,2022-10-18 02:22:26,Blogs,https://www.coindesk.com/?1666030946903,
COINTELEGRAPH：有关币安监管框架的新指控出现,2022-10-18 01:30:09,Blogs,https://cointelegraph.com/news/new-allegations-arise-regarding-binance-s-regulatory-framework,
BINANCE.COM 博客：在 2022 年网络峰会上与 CZ 一起实现加密货币的承诺,2022-10-17 21:54:04,Blogs,https://www.binance.com/en/blog/7549462712992476858,
BINANCE.COM 博客：乌克兰艺术博物馆在币安上拍卖 NFT 藏品以支持乌克兰文化遗产,2022-10-17 20:45:57,Blogs,https://www.binance.com/en/blog/2728861615352904387,
BINANCE.COM 博客：我们对路透社最新报道的回应,2022-10-17 19:15:09,Blogs,https://www.binance.com/en/blog/3429055481452985078,
COINTELEGRAPH：币安推出 5 亿美元贷款项目以支持加密货币矿工,2022-10-17 15:41:04,Blogs,https://cointelegraph.com/news/binance-launches-500m-lending-project-to-support-crypto-miners,
BINANCE.COM 博客：币安推出前 10 名等权重指数,2022-10-17 09:04:00,Blogs,https://www.binance.com/en/blog/6456247183362851400,
COINDESK：币安矿池以 5 亿美元的价格出售比特币矿池,2022-10-15 00:17:53,Blogs,https://www.coindesk.com/business/2022/10/14/binance-pool-lanza-un-fondo-de-us500-millones-para-apoyar-la-mineria-de-bitcoin/,
THE BLOCK：币安推出 5 亿美元基金，为比特币矿工提供贷款,2022-10-14 14:57:29,Blogs,https://www.theblock.co/post/177170/binance-launches-500-million-fund-to-provide-loans-to-bitcoin-miners,
BINANCE.COM 博客：我的加密货币之旅：加密货币如何帮助小企业主筹集资金,2022-10-14 14:35:55,Blogs,https://www.binance.com/en/blog/3222616548509230777,
COINDESK：币安矿池启动 5 亿美元基金支持比特币挖矿,2022-10-14 13:20:37,Blogs,https://www.coindesk.com/business/2022/10/14/binance-pool-starts-500-million-fund-to-support-bitcoin-mining/,
BINANCE.COM 博客：币安矿池通过 5 亿美元矿工借贷项目支持 BTC 矿业,2022-10-14 11:26:28,Blogs,https://www.binance.com/en/blog/694684880316935062,
BINANCE.COM 博客：币安 P2P 三岁了！,2022-10-13 19:54:02,Blogs,https://www.binance.com/en/blog/8705836770399614373,
COINTELEGRAPH：币安交易所销毁了价值 5.47 亿美元的 BNB 代币,2022-10-13 18:18:05,Blogs,https://cointelegraph.com/news/binance-exchange-burns-547m-worth-of-bnb-tokens,
BINANCE.COM 博客：NFT 的发展：娱乐行业的新时代,2022-10-13 18:05:04,Blogs,https://www.binance.com/en/blog/3337044585556235165,
Binance.COM 博客：CZ 的原则,2022-10-13 17:02:00,Blogs,https://www.binance.com/en/blog/6343713009794494746,
BINANCE.COM 博客：第 21 次 BNB 销毁 | CZ 的季度见解,2022-10-13 16:37:02,Blogs,https://www.binance.com/en/blog/5796199988714890033,
FOR：ForTube 已支持 BAB 代币（币安首个 Soulbound 代币）,2022-10-13 13:00:50,Blogs,https://medium.com/fortube/fortube-has-supported-bab-token-binances-first-soulbound-token-70bf65b5d290,
GRAYSCALE：SEC 不公平地拒绝了对比特币 ETF 的收购 - 彭博社,2022-10-13 06:45:17,Blogs,https://www.bloomberg.com/news/videos/2022-10-12/grayscale-sec-unfairly-rejected-bid-for-bitcoin-etf-video,
THE BLOCK：币安合资伙伴声称英国备案不准确：FT,2022-10-13 04:17:20,Blogs,https://www.theblock.co/post/176781/binance-partners-say-it-made-grossly-inaccurate-filings-in-the-uk-ft,
COINTELEGRAPH：Valkyrie Funds 将于 10 月底清算比特币相关 ETF,2022-10-12 18:06:05,Blogs,https://cointelegraph.com/news/valkyrie-funds-to-liquidate-bitcoin-related-etf-by-late-october,
DF：币安 TG AMA 回顾,2022-10-12 17:14:32,Blogs,https://medium.com/dforcenet/recap-on-the-ama-in-binance-tg-c64ab1bae869,
BINANCE.COM 博客：加入 Binance Feed 并成为加密货币的领先声音之一,2022-10-12 11:10:18,Blogs,https://www.binance.com/en/blog/7462826161164670759,
GRAYSCALE Brief 称 SEC 不公平地拒绝了对比特币 ETF 的收购 - 彭博社,2022-10-12 11:02:07,Blogs,https://www.bloomberg.com/news/articles/2022-10-12/grayscale-brief-says-sec-unfairly-rejected-bid-for-bitcoin-etf,
THE BLOCK：Grayscale 表示 SEC 在新的 ETF 拒绝上诉简报中伤害了投资者,2022-10-12 08:38:43,Blogs,https://www.theblock.co/post/176392/grayscale-says-sec-harmed-investors-in-new-brief-appealing-etf-rejection,
COINDESK：Valkyrie 将在有限的吸收后清算比特币资产负债表 ETF,2022-10-12 05:21:37,Blogs,https://www.coindesk.com//business/2022/10/11/valkyrie-to-liquidate-bitcoin-balance-sheet-etf-after-limited-uptake/,
BINANCE.COM 博客：什么是自我托管钱包以及为什么应该选择 Trust Wallet？,2022-10-12 00:25:57,Blogs,https://www.binance.com/en/blog/4498166712312335636,
THE BLOCK：SEC 拒绝 WisdomTree 最新的现货比特币 ETF 提案,2022-10-12 00:25:07,Blogs,https://www.theblock.co/post/176279/sec-rejects-wisdomtrees-latest-spot-bitcoin-etf-proposal,
BINANCE.COM 博客：币安宣布与哈萨克斯坦金融监管机构签署谅解备忘录,2022-10-11 19:39:04,Blogs,https://www.binance.com/en/blog/8268797572783177467,
MATIC：币安稳定币 BUSD 现已在 Polygon 上推出,2022-10-11 19:25:08,Blogs,https://blog.polygon.technology/binance-stablecoin-busd-is-now-available-on-polygon/,
BINANCE.COM 博客：币安为格鲁吉亚国家银行官员举办加密货币安全研讨会,2022-10-11 18:59:59,Blogs,https://www.binance.com/en/blog/5144105810869051007,
COINDESK：币安高管：如果验证者没有“迅速采取行动”，BNB 智能链黑客攻击可能会更严重,2022-10-11 00:49:24,Blogs,https://www.coindesk.com/business/2022/10/10/binance-exec-bnb-smart-chain-hack-could-have-been-worse-if-validators-hadnt-sprung-into-action/,
BINANCE.COM 博客：通过币安市场使用加密货币机票预订经济实惠的机票,2022-10-10 23:09:46,Blogs,https://www.binance.com/en/blog/6052046411036996307,
BINANCE.COM 博客：现货和保证金图表现已推出新的 1 秒间隔功能,2022-10-10 16:49:29,Blogs,https://www.binance.com/en/blog/9151369240338163004,
BINANCE.COM 博客：CZ 论中心化与中心化权力下放（2022）,2022-10-09 18:49:08,Blogs,https://www.binance.com/en/blog/4766586322749082372,
黑客大肆攻击加密货币薄弱环节，连币安也未能幸免 - 彭博社,2022-10-08 02:19:18,Blogs,https://www.bloomberg.com/news/articles/2022-10-07/binance-coin-100-million-hack-is-reminder-crypto-bridges-are-weak-link,
A16Z 支持的加密独角兽 HeLIUM 与币安退市发生争执 - 福布斯,2022-10-08 01:06:56,Blogs,https://www.forbes.com/sites/davidjeans/2022/10/07/helium-crypto-delisted-binance-andreessen-horowitz/,
COINDESK：币安首席执行官赵采取与 FTX 的 Bankman-Fried 不同的收购策略,2022-10-07 23:18:09,Blogs,https://www.coindesk.com//business/2022/10/07/binance-ceo-zhao-taking-different-acquisition-tack-than-ftxs-bankman-fried/,
THE BLOCK：币安首席执行官表示，熊市中存在痛苦和风险，但也存在机遇：彭博社,2022-10-07 22:32:51,Blogs,https://www.theblock.co/post/175547/binance-ceo-says-theres-pain-and-risk-in-the-bear-market-but-also-opportunity-bloomberg,
BINANCE.COM 博客：币安加速中东和北非地区 Web3 的采用,2022-10-07 18:23:32,Blogs,https://www.binance.com/en/blog/9207860706271326846,
BINANCE.COM 博客：币安礼品卡：2022 年夏季有哪些新变化？,2022-10-07 18:15:20,Blogs,https://www.binance.com/en/blog/7687682623687905613,
BINANCE.COM 博客：NFT 身份验证：打击假 NFT 和诈骗,2022-10-07 17:52:15,Blogs,https://www.binance.com/en/blog/8148457004759686164,
价值超过 1 亿美元的币安 BNB 代币在另一起重大加密黑客攻击中被盗 - CNBC,2022-10-07 15:54:52,Blogs,https://www.cnbc.com/2022/10/07/more-than-100-million-worth-of-binances-bnb-token-stolen-in-another-major-crypto-hack.html,
约 1 亿美元的币安币被盗 - 彭博社,2022-10-07 14:30:19,Blogs,https://www.bloomberg.com/news/videos/2022-10-07/about-100-million-in-binance-coin-stolen,
币安估计 1 亿美元在区块链黑客攻击中被盗 - 华尔街日报,2022-10-07 11:26:10,Blogs,https://www.wsj.com/articles/binance-estimates-100-million-was-stolen-in-blockchain-hack-11665113138?mod=latest_headlines,
币安生态系统中的区块链因异常活动而暂停 - 彭博社,2022-10-07 07:23:34,Blogs,https://www.bloomberg.com/news/articles/2022-10-06/bnb-chain-says-bsc-temporarily-paused-on-irregular-activity,
COINDESK：因黑客传言，与币安相关的 BNB 价格下跌近 4%,2022-10-07 06:26:59,Blogs,https://www.coindesk.com/business/2022/10/06/binance-linked-bnb-price-falls-close-to-4-on-hack-rumors/,
BINANCE.COM 博客：我的加密货币之旅：加密货币如何打开机遇之门,2022-10-06 21:05:28,Blogs,https://www.binance.com/en/blog/7032734771362639563,
BINANCE.COM 博客：本月币安：创新永不停歇,2022-10-06 21:00:01,Blogs,https://www.binance.com/en/blog/4452436999424574103,
BINANCE.COM 博客：币安获得在哈萨克斯坦提供数字资产服务的永久许可,2022-10-06 17:47:11,Blogs,https://www.binance.com/en/blog/7820160528270987936,
BINANCE.COM 博客：Web 3 安全：隐私驱动的未来的最佳实践,2022-10-06 15:02:23,Blogs,https://www.binance.com/en/blog/3731431418476279097,
BINANCE.COM 博客：币安将于 11 月 1 日至 4 日前往里斯本参加网络峰会,2022-10-05 19:55:43,Blogs,https://www.binance.com/en/blog/51742872196657583,
币安将在创新区上线GMX（GMX）,2022-10-05 14:00:33,Binance EN,https://www.binance.com/en/support/articles/766022428cf94796914209b44261d3a8,
BINANCE.COM 博客：币安实验室将投资 BNB Chain 共同领导的 MVB 加速器计划中的七个项目,2022-10-04 15:00:34,Blogs,https://www.binance.com/en/blog/9156786679786782462,
COINTELEGRAPH：币安在巴西开设了两个新办事处，自 3 月份以来团队人数翻倍,2022-10-04 14:03:08,Blogs,https://cointelegraph.com/news/binance-opens-two-new-offices-in-brazil-as-team-doubles-since-march,
COINDESK：币安将培训执法人员如何制止加密货币犯罪,2022-10-04 01:48:56,Blogs,https://www.coindesk.com/business/2022/10/03/binance-to-train-law-enforcement-on-how-to-stop-crypto-crime/,
THE BLOCK：币安在巴西开设两个新办事处,2022-10-04 00:41:08,Blogs,https://www.theblock.co/post/174457/binance-opens-two-new-brazil-offices,
THE BLOCK：币安与哈萨克斯坦签署协议并计划建立区域中心,2022-10-03 18:53:53,Blogs,https://www.theblock.co/post/174399/binance-signs-agreement-with-kazakhstan-and-plans-regional-hub,
COINTELEGRAPH：币安在监管部门批准后设立新西兰办事处,2022-10-01 00:30:04,Blogs,https://cointelegraph.com/news/binance-launches-new-zealand-based-offices-following-regulatory-approval,
BINANCE.COM 博客：我的加密货币之旅：加密货币如何成为摆脱贫困的一种方式,2022-09-30 19:38:05,Blogs,https://www.binance.com/en/blog/7934488779064345705,
BINANCE.COM 博客：祝贺女性区块链训练营演示日获奖者！,2022-09-30 19:30:07,Blogs,https://www.binance.com/en/blog/3387877644794965420,
BINANCE.COM 博客：Binance Pay 现已被乌克兰超市、阿联酋豪华酒店和阿根廷航空公司使用,2022-09-30 18:19:36,Blogs,https://www.binance.com/en/blog/1158920446546451045,
BINANCE.COM 博客：币安天使生活中的一天,2022-09-30 17:55:03,Blogs,https://www.binance.com/en/blog/1200055053011041712,
BINANCE.COM 博客：币安在新西兰推出进一步全球扩张,2022-09-30 17:33:05,Blogs,https://www.binance.com/en/blog/1564689428977843531,
THE BLOCK：币安获得新西兰注册，开设当地办事处,2022-09-30 05:43:04,Blogs,https://www.theblock.co/post/173895/binance-secures-new-zealand-registration-opens-local-office,
COINDESK：币安启动以太坊工作量证明矿池，最初不收取任何费用,2022-09-29 23:31:48,Blogs,https://www.coindesk.com/business/2022/09/29/binance-starts-ethereum-proof-of-work-mining-pool-initially-with-no-fee/,
BINANCE.COM 博客：零 BTC 费用：快速流动性更新,2022-09-29 22:08:40,Blogs,https://www.binance.com/en/blog/1176270749506750722,
BINANCE.COM 博客：NFT 是否正在改变我们体验收藏品的方式？,2022-09-29 09:58:55,Blogs,https://www.binance.com/en/blog/4404297521954138007,
BINANCE.COM 博客：Discover 简介：Web3 所有最新趋势的一个接触点,2022-09-28 19:00:02,Blogs,https://www.binance.com/en/blog/5717588407830712097,
BINANCE.COM 博客：我的加密货币之旅：加密货币如何改变非洲用户的生活,2022-09-28 12:13:10,Blogs,https://www.binance.com/en/blog/6986323891736763902,
BINANCE.COM 博客：随着需求不断增长，币安加强其全球执法培训计划,2022-09-28 00:00:43,Blogs,https://www.binance.com/en/blog/4745079635127044663,
BINANCE.COM 博客：币安实验室为 Bitquery 领投 850 万美元种子资金，支持区块链数据解决方案的开发,2022-09-27 22:00:01,Blogs,https://www.binance.com/en/blog/6902764430375492777,
BINANCE.COM 博客：使用币安礼品卡庆祝世界旅游日,2022-09-27 18:45:24,Blogs,https://www.binance.com/en/blog/202053589899142950,
BINANCE.COM 博客：教育、教育、教育,2022-09-27 18:33:11,Blogs,https://www.binance.com/en/blog/5368476624673756508,
"BINANCE.COM 博客：币安努力向欺诈受害者返还 100,000 ETH",2022-09-26 23:45:42,Blogs,https://www.binance.com/en/blog/5342937459931655937,
COINTELEGRAPH：根据社区反馈，币安将销毁所有 LUNC 交易费用,2022-09-26 20:05:05,Blogs,https://cointelegraph.com/news/binance-to-burn-all-lunc-trading-fees-following-community-feedback,
币安时隔四年寻求重返日本市场的许可 - 彭博社,2022-09-26 11:34:41,Blogs,https://www.bloomberg.com/news/articles/2022-09-26/binance-seeks-permit-to-return-to-japan-market-after-four-years,
BINANCE.COM 博客：币安 Labs 为 Mysten Labs 提供 B 系列融资，以推动 Layer-1 基础设施的发展,2022-09-26 10:00:05,Blogs,https://www.binance.com/en/blog/116786378754394326,
BINANCE.COM 博客：LUNC 刻录和币安,2022-09-24 00:42:08,Blogs,https://www.binance.com/en/blog/273938507093690497,
THE BLOCK：Kraken 的合规领先地位转移到加密货币交易所 Binance,2022-09-23 20:59:45,Blogs,https://www.theblock.co/post/172393/krakens-compliance-lead-shifts-over-to-crypto-exchange-binance,
COINDESK：币安从竞争对手加密货币交易所 Kraken 聘请合规高级副总裁,2022-09-23 18:57:30,Blogs,https://www.coindesk.com//business/2022/09/23/binance-hired-compliance-svp-from-rival-crypto-exchange-kraken/,
BINANCE.COM 博客：CZ 的常见问题解答 9 - CEX 与 DeFi：未来我们可以期待什么？,2022-09-23 18:21:42,Blogs,https://www.binance.com/en/blog/2567777679285390098,
币安从加密货币竞争对手 Kraken 聘请合规主管 - 华尔街日报,2022-09-23 17:30:19,Blogs,https://www.wsj.com/articles/binance-hires-compliance-chief-from-crypto-rival-kraken-11663925403?mod=latest_headlines,
BINANCE.COM 博客：巴黎币安区块链周——回顾我们迄今为止最大的活动,2022-09-23 17:29:34,Blogs,https://www.binance.com/en/blog/955663518591906064,
BURGER：BurgerCities X 币安账户债券,2022-09-23 14:15:22,Blogs,https://medium.com/burgercities/burgercities-x-binance-account-bond-d83181f6467c,
BINANCE.COM 博客：Web2 漏洞：Web3 项目被忽视的危险,2022-09-23 11:21:06,Blogs,https://www.binance.com/en/blog/4174627055013353867,
BINANCE.COM 博客：使用币安登录：币安 ID 简介,2022-09-22 19:22:00,Blogs,https://www.binance.com/en/blog/7267888626055464255,
THE BLOCK：币安成立新的全球顾问委员会以应对监管,2022-09-22 18:47:30,Blogs,https://www.theblock.co/post/171979/binance-sets-up-a-new-global-advisory-board-to-navigate-regulation,
BINANCE.COM 博客：物理 NFT：弥合数字世界和物理世界之间的差距,2022-09-22 18:29:23,Blogs,https://www.binance.com/en/blog/7460772280213595786,
BINANCE.COM 博客：币安礼品卡——新市场通过三种方式让捐赠比以前更好,2022-09-22 17:00:09,Blogs,https://www.binance.com/en/blog/8391424637649525979,
SKL：Binance.US 现已提供 $SKL 质押,2022-09-22 02:10:37,Blogs,https://skale.space/blog/staking-for-skl-is-now-available-on-binance-us,
THE BLOCK：币安和 FTX 主导 Voyager 拍卖：《华尔街日报》,2022-09-21 05:58:24,Blogs,https://www.theblock.co/post/171533/binance-and-ftx-lead-voyager-auction-wsj,
COINDESK：加密货币交易所 Binance 和 FTX 均出价约 5000 万美元收购 Voyager 资产：报告,2022-09-21 05:34:52,Blogs,https://www.coindesk.com/business/2022/09/20/crypto-exchanges-binance-and-ftx-have-both-bid-roughly-50m-for-voyagers-assets-report/,
币安和 FTX 成为破产贷款人 Voyager 的最高出价 - 华尔街日报,2022-09-21 05:19:40,Blogs,https://www.wsj.com/articles/binance-and-ftx-make-top-bids-for-bankrupt-lender-voyager-11663708731?mod=latest_headlines,
BINANCE.COM 博客：币安将通过哈利法塔灯光秀庆祝监管 MVP 牌照,2022-09-20 23:09:09,Blogs,https://www.binance.com/en/blog/4221674887275195325,
